date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:34:46	8205/8205	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2008:48:34%20GMT	https://www.rxmediciner.com/images/enquiry-icon.png	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/enquiry-icon.png	(from https://www.rxmediciner.com/)
03:34:46	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:34:34%20GMT	https://www.rxmediciner.com/product/ketamine	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/ketamine.1d.delayed	(from https://www.rxmediciner.com/)
03:34:47	73089/73089	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Mar%202021%2012:06:35%20GMT	https://www.rxmediciner.com/images/product/604764cb840f3WhatsApp%20Image%202021-03-08%20at%201.24.35%20PM.jpeg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/604764cb840f3WhatsApp%20Image%202021-03-08%20at%201.24.35%20PM.jpg	(from https://www.rxmediciner.com/)
03:34:49	133788/133788	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:34:36%20GMT	https://www.rxmediciner.com/product/ketamine/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/ketamine/index.html	(from https://www.rxmediciner.com/)
03:34:50	136163/136163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202019%2008:38:52%20GMT	https://www.rxmediciner.com/images/sliders/5cdaa53442e7fb5.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/sliders/5cdaa53442e7fb5.jpg	(from https://www.rxmediciner.com/)
03:34:50	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:34:38%20GMT	https://www.rxmediciner.com/product/oxycontin-40-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/oxycontin-40-mg.1f.delayed	(from https://www.rxmediciner.com/)
03:34:52	153135/153135	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:34:40%20GMT	https://www.rxmediciner.com/product/oxycontin-40-mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/oxycontin-40-mg/index.html	(from https://www.rxmediciner.com/)
03:34:52	53995/53995	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Nov%202020%2007:37:18%20GMT	https://www.rxmediciner.com/images/product/5fb4cf2e3993doxycontin%2040%20mg.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5fb4cf2e3993doxycontin%2040%20mg.jpg	(from https://www.rxmediciner.com/)
03:34:53	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:34:41%20GMT	https://www.rxmediciner.com/product/oxynorm-20mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/oxynorm-20mg.21.delayed	(from https://www.rxmediciner.com/)
03:34:54	153157/153157	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:34:42%20GMT	https://www.rxmediciner.com/product/oxynorm-20mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/oxynorm-20mg/index.html	(from https://www.rxmediciner.com/)
03:34:55	47567/47567	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202020%2007:30:46%20GMT	https://www.rxmediciner.com/images/product/5fb4cda5abab7oxynorm%2020.png	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5fb4cda5abab7oxynorm%2020.png	(from https://www.rxmediciner.com/)
03:34:55	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:34:42%20GMT	https://www.rxmediciner.com/product/valium-10-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/valium-10-mg	(from https://www.rxmediciner.com/)
03:34:55	9410/9410	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:28%20GMT	https://www.rxmediciner.com/images/product/5cfe47fb40709valium_10-750x750.jpeg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe47fb40709valium_10-750x750.jpg	(from https://www.rxmediciner.com/)
03:34:57	149158/149158	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:34:45%20GMT	https://www.rxmediciner.com/product/valium-10-mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/valium-10-mg/index.html	(from https://www.rxmediciner.com/)
03:34:57	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:34:45%20GMT	https://www.rxmediciner.com/product/viagra-100-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/viagra-100-mg	(from https://www.rxmediciner.com/)
03:34:58	5889/5889	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:28%20GMT	https://www.rxmediciner.com/images/product/5cfe47ad5e194download%20(7).jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe47ad5e194download%20(7).jpg	(from https://www.rxmediciner.com/)
03:34:59	149321/149321	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:34:47%20GMT	https://www.rxmediciner.com/product/viagra-100-mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/viagra-100-mg/index.html	(from https://www.rxmediciner.com/)
03:34:59	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:34:47%20GMT	https://www.rxmediciner.com/product/stesolid-10-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/stesolid-10-mg	(from https://www.rxmediciner.com/)
03:35:15	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:03%20GMT	https://www.rxmediciner.com/product/ambien-zolpidem-10-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/ambien-zolpidem-10-mg.29.delayed	(from https://www.rxmediciner.com/)
03:35:16	8642/8642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:28%20GMT	https://www.rxmediciner.com/images/product/5d03c610d3502Ambien%2010mg-766x1000.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5d03c610d3502Ambien%2010mg-766x1000.jpg	(from https://www.rxmediciner.com/)
03:35:17	149267/149267	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:04%20GMT	https://www.rxmediciner.com/product/ambien-zolpidem-10-mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/ambien-zolpidem-10-mg/index.html	(from https://www.rxmediciner.com/)
03:35:18	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:05%20GMT	https://www.rxmediciner.com/product/stilnox-10-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/stilnox-10-mg	(from https://www.rxmediciner.com/)
03:35:18	5521/5521	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:26%20GMT	https://www.rxmediciner.com/images/product/5cfe4754ccc35download%20(6).jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe4754ccc35download%20(6).jpg	(from https://www.rxmediciner.com/)
03:35:18	10722/10722	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:26%20GMT	https://www.rxmediciner.com/images/product/5cfe466eaa63ddownload%20(5).jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe466eaa63ddownload%20(5).jpg	(from https://www.rxmediciner.com/)
03:35:19	150094/150094	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:07%20GMT	https://www.rxmediciner.com/product/stilnox-10-mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/stilnox-10-mg/index.html	(from https://www.rxmediciner.com/)
03:35:21	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:09%20GMT	https://www.rxmediciner.com/product/zopiclone-7-5-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/zopiclone-7-5-mg.2d.delayed	(from https://www.rxmediciner.com/)
03:35:21	11614/11614	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2011:38:58%20GMT	https://www.rxmediciner.com/images/product/5f17cef36b422Zopiclone-for-sale.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5f17cef36b422Zopiclone-for-sale.jpg	(from https://www.rxmediciner.com/)
03:35:23	149901/149901	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:10%20GMT	https://www.rxmediciner.com/product/zopiclone-7-5-mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/zopiclone-7-5-mg/index.html	(from https://www.rxmediciner.com/)
03:35:23	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:10%20GMT	https://www.rxmediciner.com/product/stilnoct-10mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/stilnoct-10mg	(from https://www.rxmediciner.com/)
03:35:23	4644/4644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:26%20GMT	https://www.rxmediciner.com/images/product/5cfe45f239395download%20(3).jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe45f239395download%20(3).jpg	(from https://www.rxmediciner.com/)
03:35:25	150498/150498	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:12%20GMT	https://www.rxmediciner.com/product/stilnoct-10mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/stilnoct-10mg/index.html	(from https://www.rxmediciner.com/)
03:35:25	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:12%20GMT	https://www.rxmediciner.com/product/kamagra-100mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/kamagra-100mg	(from https://www.rxmediciner.com/)
03:35:25	7544/7544	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:26%20GMT	https://www.rxmediciner.com/images/product/5cfe45b5118baKamagra-Tablets.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe45b5118baKamagra-Tablets.jpg	(from https://www.rxmediciner.com/)
03:35:27	149380/149380	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:15%20GMT	https://www.rxmediciner.com/product/kamagra-100mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/kamagra-100mg/index.html	(from https://www.rxmediciner.com/)
03:35:27	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:14%20GMT	https://www.rxmediciner.com/product/levaxin-150mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/levaxin-150mg	(from https://www.rxmediciner.com/)
03:35:28	9583/9583	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202020%2012:54:26%20GMT	https://www.rxmediciner.com/images/product/5cfe458347280download%20(2).jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5cfe458347280download%20(2).jpg	(from https://www.rxmediciner.com/)
03:35:28	44818/44818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202019%2008:49:02%20GMT	https://www.rxmediciner.com/images/add1.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/add1.jpg	(from https://www.rxmediciner.com/)
03:35:29	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:17%20GMT	https://www.rxmediciner.com/product/thiopental	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/thiopental	(from https://www.rxmediciner.com/)
03:35:30	151444/151444	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:17%20GMT	https://www.rxmediciner.com/product/levaxin-150mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/levaxin-150mg/index.html	(from https://www.rxmediciner.com/)
03:35:30	22485/22485	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2013:38:06%20GMT	https://www.rxmediciner.com/images/product/5a67273f67848IndianJAnaesth_2012_56_2_168_96335_u1.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a67273f67848IndianJAnaesth_2012_56_2_168_96335_u1.jpg	(from https://www.rxmediciner.com/)
03:35:31	137241/137241	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:18%20GMT	https://www.rxmediciner.com/product/thiopental/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/thiopental/index.html	(from https://www.rxmediciner.com/)
03:35:32	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:19%20GMT	https://www.rxmediciner.com/product/alprazolam	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/alprazolam	(from https://www.rxmediciner.com/)
03:35:34	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:21%20GMT	https://www.rxmediciner.com/product/xanax-xr	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/xanax-xr	(from https://www.rxmediciner.com/)
03:35:36	137787/137787	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:24%20GMT	https://www.rxmediciner.com/product/xanax-xr/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/xanax-xr/index.html	(from https://www.rxmediciner.com/)
03:35:36	24847/24847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2013:38:10%20GMT	https://www.rxmediciner.com/images/product/5a672655c1d44Breastfeeding-mother2.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a672655c1d44Breastfeeding-mother2.jpg	(from https://www.rxmediciner.com/)
03:35:37	138034/138034	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:21%20GMT	https://www.rxmediciner.com/product/alprazolam/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/alprazolam/index.html	(from https://www.rxmediciner.com/)
03:35:38	23158/23158	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:31:58%20GMT	https://www.rxmediciner.com/images/product/5a6725fc1d81fxanax-1mg.JPG	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a6725fc1d81fxanax-1mg.jpg	(from https://www.rxmediciner.com/)
03:35:39	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:27%20GMT	https://www.rxmediciner.com/product/clonazepam	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/clonazepam.3c.delayed	(from https://www.rxmediciner.com/)
03:35:40	27418/27418	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2013:23:16%20GMT	https://www.rxmediciner.com/images/product/5a67255ee0bfb5527_5577_1.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a67255ee0bfb5527_5577_1.jpg	(from https://www.rxmediciner.com/)
03:35:41	138421/138421	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:35:29%20GMT	https://www.rxmediciner.com/product/clonazepam/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/clonazepam/index.html	(from https://www.rxmediciner.com/)
03:35:42	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:35:30%20GMT	https://www.rxmediciner.com/product/lorazepam	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/lorazepam.3e.delayed	(from https://www.rxmediciner.com/)
03:35:43	68870/68870	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Nov%202020%2011:41:50%20GMT	https://www.rxmediciner.com/images/product/5fc0e5fe6f417lorazepam.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5fc0e5fe6f417lorazepam.jpg	(from https://www.rxmediciner.com/)
